Date,Ticker,stock_p_change,SP500_p_change,model,outperformance,predicted_outperformance_probability
2012-10-01 10:48:37,ges,27.29,19.88,gradient_boosting,7.41,0.5683440736723792
2012-10-10 18:42:47,fhn,16.92,20.65,gradient_boosting,-3.729999999999997,0.5913058603162056
2012-10-11 10:08:06,ges,27.92,21.36,gradient_boosting,6.560000000000002,0.5947042225200435
2012-10-11 20:20:07,aapl,-7.2,21.36,gradient_boosting,-28.56,0.7395599479881741
2012-10-13 22:46:13,rsh,50.07,21.76,gradient_boosting,28.31,0.5525634468047226
2012-10-14 07:23:23,anf,5.51,22.25,gradient_boosting,-16.740000000000002,0.5287347786954104
2012-10-14 22:45:50,wmt,0.9,22.25,gradient_boosting,-21.35,0.5151758630304498
2012-10-15 09:41:26,amd,46.18,20.36,gradient_boosting,25.82,0.7161401680859644
2012-10-19 19:14:02,wmt,2.55,24.28,gradient_boosting,-21.73,0.5151758630304498
2012-10-21 05:19:34,aapl,1.12,24.29,gradient_boosting,-23.169999999999998,0.7395599479881741
2012-10-25 02:10:24,nbr,19.34,27.13,gradient_boosting,-7.789999999999999,0.5536894676084579
2012-11-01 16:37:56,znga,60.54,26.07,gradient_boosting,34.47,0.5318816248894271
2012-11-04 04:51:47,ges,40.49,27.65,gradient_boosting,12.840000000000003,0.5947042225200435
2012-11-04 18:00:37,zion,33.09,27.65,gradient_boosting,5.440000000000005,0.5528961471586231
2012-11-07 15:11:00,anf,2.3,27.94,gradient_boosting,-25.64,0.5213698656331928
2012-11-10 00:28:49,znga,63.21,31.13,gradient_boosting,32.08,0.5318816248894271
2012-11-14 06:49:06,amd,82.38,34.77,gradient_boosting,47.60999999999999,0.5106744563306307
2012-11-18 19:25:34,amd,86.56,34.45,gradient_boosting,52.11,0.5106744563306307
2012-11-26 16:03:03,ma,63.56,30.9,gradient_boosting,32.660000000000004,0.5431903407644944
2013-01-20 19:31:49,aapl,29.07,26.31,gradient_boosting,2.7600000000000016,0.7452505002978133
2013-01-21 13:19:18,amd,69.51,26.68,gradient_boosting,42.830000000000005,0.7149846037511673
2013-02-16 01:09:21,znga,52.19,23.42,gradient_boosting,28.769999999999996,0.7453074828024323
2013-03-15 01:14:22,grpn,55.1,20.36,gradient_boosting,34.74,0.6626056006725384
2013-03-15 02:24:36,ma,53.59,20.36,gradient_boosting,33.230000000000004,0.6143606828547576
2013-03-17 14:31:53,bby,24.02,21.45,gradient_boosting,2.5700000000000003,0.5904252583701214
2013-03-17 22:38:53,dsw,19.4,21.45,gradient_boosting,-2.0500000000000007,0.6125013500396335
2013-03-30 07:22:01,anf,-14.31,20.78,gradient_boosting,-35.09,0.5554102740404662
2013-03-30 07:41:32,aeo,-32.48,20.78,gradient_boosting,-53.26,0.5118544472639421
2013-04-06 07:44:32,x,62.12,22.56,gradient_boosting,39.56,0.5534108048913347
2013-04-22 01:02:22,rsh,31.35,22.74,gradient_boosting,8.610000000000003,0.6327870580772899
2013-04-22 01:30:37,gme,33.68,22.74,gradient_boosting,10.940000000000001,0.5569977380392339
2013-04-22 01:56:15,fslr,83.54,22.74,gradient_boosting,60.80000000000001,0.5718602084764841
2013-04-22 02:07:08,znga,41.18,22.74,gradient_boosting,18.44,0.6794442645874536
2013-04-22 02:17:30,grpn,21.11,22.74,gradient_boosting,-1.629999999999999,0.646560132717198
2013-04-22 02:26:51,wmt,1.92,22.74,gradient_boosting,-20.82,0.5151758630304498
2013-04-22 02:41:06,etfc,122.05,22.74,gradient_boosting,99.31,0.5024670284292593
2013-04-22 02:41:34,hov,-10.92,22.74,gradient_boosting,-33.66,0.6994982306992967
2013-04-22 02:43:35,amd,74.8,22.74,gradient_boosting,52.06,0.6538914830671566
2013-04-22 02:53:15,dal,132.48,22.74,gradient_boosting,109.74,0.5545213946171041
2013-04-22 03:29:59,x,66.44,22.74,gradient_boosting,43.7,0.5534108048913347
2013-04-22 18:49:03,aiz,44.32,22.74,gradient_boosting,21.580000000000002,0.5042633779939417
2013-04-23 03:01:29,aapl,54.4,21.2,gradient_boosting,33.2,0.6017741674862503
2013-04-23 17:01:02,clf,8.27,21.2,gradient_boosting,-12.93,0.5128830612788752
2013-04-25 00:09:21,ma,36.63,19.89,gradient_boosting,16.740000000000002,0.6069263041467909
2013-04-25 02:13:39,ma,36.63,19.89,gradient_boosting,16.740000000000002,0.6069263041467909
2013-04-25 02:27:46,sfly,-13.66,19.89,gradient_boosting,-33.55,0.6783547631823416
2013-04-26 07:09:40,hov,-22.05,20.1,gradient_boosting,-42.150000000000006,0.6994982306992967
2013-04-26 11:30:26,ntri,84.56,20.1,gradient_boosting,64.46000000000001,0.6211340978243187
2013-05-08 21:34:35,wmt,3.05,17.22,gradient_boosting,-14.169999999999998,0.5151758630304498
2013-05-10 05:43:27,znga,7.74,17.34,gradient_boosting,-9.6,0.6575554717855677
2013-05-11 09:27:48,mnst,23.53,17.34,gradient_boosting,6.190000000000001,0.5230639551587091
2013-05-11 10:25:56,grpn,-3.2,17.34,gradient_boosting,-20.54,0.6764910404891514
2013-05-11 18:45:58,ges,-1.37,17.34,gradient_boosting,-18.71,0.5070479270770992
2013-05-13 15:24:02,dsw,2.22,18.5,gradient_boosting,-16.28,0.5621181666872824
2013-05-14 09:55:11,x,38.8,16.73,gradient_boosting,22.069999999999997,0.5668132913353674
2013-05-15 12:12:56,fhn,0.95,15.08,gradient_boosting,-14.13,0.5536739031656576
2013-05-16 23:28:32,aapl,63.08,16.03,gradient_boosting,47.05,0.5596353117999717
2013-05-18 09:22:40,ffiv,24.19,14.92,gradient_boosting,9.270000000000001,0.5134511296626099
2013-05-21 06:58:47,gme,3.3,15.42,gradient_boosting,-12.120000000000001,0.5089598942438958
2013-05-21 08:39:05,lsi,10.91,15.42,gradient_boosting,-4.51,0.5224758186490837
2013-05-23 20:34:05,wtw,-52.13,17.37,gradient_boosting,-69.5,0.5924230205547927
2013-08-07 10:10:37,bks,22.33,15.13,gradient_boosting,7.1999999999999975,0.569288313178725
2013-09-02 11:16:26,wmt,6.42,24.99,gradient_boosting,-18.57,0.5151758630304498
